employee_id,years_experience,gender,education_level,job_title,location,work_mode,primary_language,performance_rating,projects_completed,team_size,overtime_hours_month,certifications_count,github_contributions,birth_month,bonus_percentage,stock_options,remote_work_days,satisfaction_score,salary_category
EMP_0198,14,female,High School,Engineering Manager,"London, UK",On-site,Swift,3.3,30,9,8,8,431,June,9,Yes,1,2.4,Medium
EMP_0199,17,male,PhD,DevOps Engineer,"Toronto, CA",On-site,C++,4.1,26,9,10,5,482,February,15,No,5,,High
EMP_0200,13,female,Master,Backend Developer,"Boston, MA",Remote,C++,3.4,23,6,0,5,454,May,15,Yes,3,1,Medium
EMP_0201,11,female,PhD,Software Engineer,"San Francisco, CA",Hybrid,C++,3,14,4,0,5,454,April,,No,2,1.7,Medium
EMP_0202,18,male,Bachelor,Product Manager,"San Francisco, CA",Remote,C++,3,30,1,32,7,506,December,19,Yes,2,4,High
EMP_0203,23,male,High School,DevOps Engineer,"Denver, CO",On-site,Go,3.8,34,13,0,9,627,January,8,No,2,1.9,Medium
EMP_0204,13,female,Bachelor,Software Engineer,"Los Angeles, CA",On-site,Python,2.4,26,12,31,8,341,September,8,Yes,1,2.6,Medium
EMP_0205,18,female,High School,ML Engineer,"Austin, TX",Hybrid,Go,2.7,27,11,20,9,467,November,12,Yes,4,2.4,Medium
EMP_0206,7,female,High School,Data Analyst,"Los Angeles, CA",Hybrid,JavaScript,1.8,16,11,4,2,231,January,6,No,,3.9,Low
EMP_0207,18,male,Bachelor,Product Manager,"London, UK",Hybrid,Java,3.7,24,15,5,7,494,November,20,No,0,1.9,High
EMP_0208,24,female,Bachelor,Cloud Architect,"London, UK",On-site,C++,3.8,30,11,2,10,606,May,10,Yes,2,4.7,High
EMP_0209,8,male,Bachelor,Full Stack Developer,"Denver, CO",On-site,Swift,2,18,7,8,2,200,September,,Yes,1,2.4,Low
EMP_0210,17,male,Bachelor,DevOps Engineer,"Seattle, WA",Remote,JavaScript,2.8,29,8,4,7,454,June,16,No,1,1.2,Medium
EMP_0211,10,male,Master,Engineering Manager,"Toronto, CA",Hybrid,C++,2.8,21,8,21,6,270,June,14,Yes,1,4,High
EMP_0212,6,female,Bachelor,Engineering Manager,"New York, NY",Hybrid,JavaScript,2.6,14,6,7,3,155,November,10,Yes,0,4.9,Medium
EMP_0213,15,female,Master,Full Stack Developer,"San Francisco, CA",On-site,Python,2.9,23,8,5,6,462,June,9,No,5,2.2,High
EMP_0214,3,female,Master,UI/UX Designer,"New York, NY",Remote,Java,2.6,14,13,6,4,99,September,19,,4,4.8,Low
EMP_0215,16,male,Bachelor,Backend Developer,"Denver, CO",Hybrid,Swift,3.6,30,1,15,12,454,June,9,Yes,5,2.6,Medium
EMP_0216,17,male,Master,QA Engineer,"Chicago, IL",Remote,Swift,3,27,6,17,10,454,February,11,Yes,5,3.6,Medium
EMP_0217,14,female,Bachelor,Tech Lead,"New York, NY",Remote,Go,3.9,24,7,4,5,380,January,20,No,5,,High
EMP_0218,15,male,High School,Tech Lead,"Berlin, DE",Hybrid,Java,2.4,28,13,0,7,432,April,14,Yes,0,3.7,Medium
EMP_0219,20,female,High School,Backend Developer,"London, UK",Hybrid,Rust,3.6,27,10,0,10,564,May,11,Yes,3,2.8,Medium
EMP_0220,29,female,High School,Tech Lead,"Austin, TX",On-site,Rust,3.3,40,11,0,10,794,April,,Yes,3,2,High
EMP_0221,29,male,Bachelor,Solutions Architect,"Seattle, WA",Hybrid,C++,4.2,36,15,7,12,966,June,16,Yes,3,1.7,High
EMP_0222,24,female,Master,Security Engineer,"Los Angeles, CA",Remote,Swift,3.8,32,12,5,10,618,May,7,Yes,1,4.1,Medium
EMP_0223,10,male,Bachelor,ML Engineer,"Chicago, IL",Remote,Go,2.4,18,14,15,4,323,August,11,No,3,2.1,Medium
EMP_0224,5,female,High School,Solutions Architect,"Chicago, IL",Hybrid,JavaScript,2.8,10,4,1,4,126,November,16,Yes,0,1.6,Low
EMP_0225,7,female,Bachelor,Software Engineer,"Toronto, CA",Remote,Swift,2.8,14,5,5,4,231,October,18,No,0,2.9,Medium
EMP_0226,15,male,Master,UI/UX Designer,"Toronto, CA",Hybrid,Rust,3.2,18,2,0,7,697,September,17,Yes,3,4.2,Medium
EMP_0227,9,male,Master,Frontend Developer,"Boston, MA",Remote,Go,3.4,21,10,1,5,296,January,16,No,0,2.6,Medium
EMP_0228,3,female,Bachelor,Full Stack Developer,"Toronto, CA",On-site,C++,2.4,13,2,1,4,185,December,8,Yes,5,3.5,Low
EMP_0229,21,male,Bachelor,Tech Lead,"Austin, TX",On-site,Rust,3.1,31,15,2,8,591,November,5,Yes,0,1.2,High
EMP_0230,13,female,Master,Security Engineer,"San Francisco, CA",Remote,C++,3.6,20,6,13,6,330,May,17,,1,2.3,Medium
EMP_0231,21,female,Bachelor,Data Scientist,"Los Angeles, CA",Hybrid,Rust,3.7,28,7,0,7,807,October,,Yes,5,4.9,High
EMP_0232,2,male,High School,Frontend Developer,"Seattle, WA",Hybrid,Python,2.3,9,7,0,3,122,August,20,No,5,,Low
EMP_0233,13,female,Master,Backend Developer,"Atlanta, GA",Remote,C++,3.2,21,1,5,7,362,December,18,Yes,5,1.4,Medium
EMP_0234,10,male,PhD,UI/UX Designer,"New York, NY",Hybrid,Python,3.6,16,5,6,5,261,April,19,Yes,1,2.5,Medium
EMP_0235,12,male,High School,Frontend Developer,"Berlin, DE",Hybrid,Swift,3,22,6,5,6,406,May,22,Yes,5,5,Medium
EMP_0236,20,male,Bachelor,DevOps Engineer,Remote,Hybrid,Rust,3.4,30,3,7,7,587,July,14,No,4,3.5,High
EMP_0237,10,male,Bachelor,Tech Lead,"Toronto, CA",Hybrid,C++,3.5,24,8,0,5,455,July,9,Yes,4,2.4,Medium
EMP_0238,7,male,Bachelor,Backend Developer,Remote,Remote,C++,2.8,20,13,19,8,218,February,6,Yes,5,4.5,Low
EMP_0239,7,male,Bachelor,Frontend Developer,"Los Angeles, CA",Remote,TypeScript,2.7,22,11,1,4,202,November,19,No,0,4.2,Low
EMP_0240,16,female,Bachelor,Software Engineer,"London, UK",Remote,Rust,3.5,26,6,14,5,469,June,19,Yes,1,1.4,Medium
EMP_0241,8,female,Master,Engineering Manager,"London, UK",Hybrid,Rust,2.6,12,11,0,3,266,November,19,No,2,,Medium
EMP_0242,16,female,Bachelor,Frontend Developer,"Denver, CO",Hybrid,JavaScript,3.7,24,5,1,6,576,January,12,Yes,2,3.3,Medium
EMP_0243,4,male,Bachelor,DevOps Engineer,"Los Angeles, CA",Hybrid,Go,2.8,16,15,3,3,276,September,20,No,3,2.8,Low
EMP_0244,17,male,PhD,Security Engineer,"Los Angeles, CA",Hybrid,TypeScript,3.5,27,15,2,7,617,February,20,Yes,1,1.1,High
EMP_0245,15,female,Master,UI/UX Designer,"Boston, MA",Remote,JavaScript,3.2,18,10,3,7,376,October,24,No,5,2.2,Medium
EMP_0246,12,male,Master,Tech Lead,"Atlanta, GA",Hybrid,Swift,3.1,22,7,12,7,322,December,18,No,4,2.9,Medium
EMP_0247,30,male,Master,Data Scientist,"Los Angeles, CA",Hybrid,Go,4.8,38,12,14,16,792,March,20,Yes,5,2.3,High
EMP_0248,11,female,PhD,Engineering Manager,"Austin, TX",On-site,Python,3.7,20,4,5,8,316,October,16,Yes,0,2.4,Medium
EMP_0249,8,female,Bachelor,QA Engineer,"Berlin, DE",Remote,C++,2.7,20,7,3,3,322,September,15,No,0,3,Low
EMP_0250,17,male,Bachelor,Backend Developer,"Denver, CO",Remote,C++,2.9,25,4,1,6,662,May,11,No,5,4.7,Medium
EMP_0251,6,female,Bachelor,Data Scientist,"Austin, TX",On-site,Python,2.4,13,7,12,5,176,December,14,Yes,3,4,Medium
EMP_0252,5,male,Master,Backend Developer,"New York, NY",Remote,TypeScript,3.5,14,12,0,1,160,September,20,No,4,2.8,Medium
EMP_0253,15,female,Bachelor,Product Manager,"London, UK",Hybrid,Swift,2.6,30,8,6,7,433,January,,No,2,4.8,Medium
EMP_0254,14,male,PhD,Frontend Developer,"Berlin, DE",Hybrid,Rust,2.8,28,11,5,7,463,July,22,No,5,2.2,Medium
EMP_0255,11,male,Bachelor,ML Engineer,"London, UK",On-site,Swift,3.4,21,3,6,7,346,January,18,Yes,4,1,Medium
EMP_0256,14,female,Bachelor,Cloud Architect,"Seattle, WA",On-site,Rust,2.8,21,5,29,5,428,May,18,Yes,5,3.7,Medium
EMP_0257,15,female,Master,ML Engineer,"Boston, MA",Remote,TypeScript,4.5,22,4,8,6,464,June,20,Yes,3,4.5,Medium
EMP_0258,4,female,Bachelor,Product Manager,"Boston, MA",Remote,JavaScript,2.5,14,1,6,4,215,July,21,Yes,3,,Medium
EMP_0259,10,female,Bachelor,Data Scientist,Remote,Hybrid,C++,3.5,21,6,3,4,435,January,5,No,0,3.4,Medium
EMP_0260,8,male,Master,Backend Developer,"London, UK",Hybrid,C++,3.8,17,7,0,2,221,March,24,Yes,1,2.2,Medium
EMP_0261,16,male,Bachelor,Software Engineer,"San Francisco, CA",Remote,Rust,3.3,20,15,4,9,458,October,5,Yes,0,2.4,Medium
EMP_0262,1,male,Master,Data Analyst,"Austin, TX",Hybrid,C++,2.9,18,8,1,2,184,October,,Yes,3,2.7,Low
EMP_0263,6,female,Bachelor,Data Analyst,"Chicago, IL",Remote,Rust,3.4,16,4,7,3,278,November,5,Yes,3,2.8,Low
EMP_0264,10,female,Bachelor,Backend Developer,"Boston, MA",On-site,TypeScript,3.4,18,14,3,4,333,September,22,No,1,3.6,Medium
EMP_0265,6,female,PhD,Engineering Manager,"San Francisco, CA",Hybrid,TypeScript,2.9,20,11,9,6,189,August,10,No,5,4.1,High
EMP_0266,17,female,Bachelor,Security Engineer,"Atlanta, GA",Hybrid,Rust,3.6,36,3,2,6,595,March,24,,1,4.7,Medium
EMP_0267,20,female,PhD,Cloud Architect,"Seattle, WA",On-site,C++,4.9,31,6,0,8,811,October,7,Yes,4,4,High
EMP_0268,12,female,Master,Engineering Manager,"Seattle, WA",On-site,Rust,3.7,22,10,6,6,348,December,20,No,1,5,High
EMP_0269,10,female,PhD,Tech Lead,"Chicago, IL",Hybrid,C++,2.6,24,5,22,4,432,March,15,Yes,0,2.4,Medium
EMP_0270,17,male,Bachelor,QA Engineer,"Los Angeles, CA",Hybrid,Python,3.9,27,3,2,8,680,July,24,Yes,4,1.5,Medium
EMP_0271,3,male,Bachelor,ML Engineer,"Berlin, DE",On-site,JavaScript,3.3,15,11,9,4,369,March,17,No,2,1.6,Medium
EMP_0272,7,female,Master,Cloud Architect,"San Francisco, CA",Remote,Go,2.8,22,6,19,4,231,September,19,Yes,1,3.4,Medium
EMP_0273,20,male,Bachelor,Cloud Architect,"Los Angeles, CA",Remote,Java,4.5,30,2,1,7,578,March,12,Yes,1,2.5,High
EMP_0274,1,male,PhD,DevOps Engineer,"Austin, TX",Hybrid,C++,2.2,6,13,2,0,68,June,24,Yes,0,3.5,Low
EMP_0275,10,male,Bachelor,Product Manager,"Toronto, CA",Hybrid,C++,2.5,21,14,16,5,317,November,16,Yes,3,2.2,Medium
EMP_0276,15,male,Bachelor,Frontend Developer,"London, UK",Remote,Rust,3.6,25,2,1,5,441,March,8,Yes,4,3.8,Medium
EMP_0277,10,female,Master,Engineering Manager,"Austin, TX",Remote,Swift,4.4,22,14,14,5,343,April,16,No,4,4.7,High
EMP_0278,7,male,High School,Full Stack Developer,"Atlanta, GA",Remote,Python,3,16,9,9,3,351,August,14,Yes,2,3.7,Low
EMP_0279,9,male,Bachelor,DevOps Engineer,"Berlin, DE",Hybrid,JavaScript,2.3,18,11,1,5,434,January,9,Yes,3,1.9,Medium
EMP_0280,8,male,PhD,Data Analyst,"Toronto, CA",On-site,C++,3.1,15,6,4,4,261,October,,Yes,2,3.1,Medium
EMP_0281,9,female,Bachelor,Cloud Architect,"Austin, TX",Hybrid,TypeScript,2.9,18,12,19,4,236,March,13,Yes,2,2.3,Medium
EMP_0282,14,male,Bachelor,Cloud Architect,"Los Angeles, CA",Remote,Go,2.7,25,6,3,7,507,May,11,Yes,1,3.5,Medium
EMP_0283,15,male,Bachelor,Cloud Architect,"Los Angeles, CA",Remote,Java,3.4,27,13,7,7,378,February,22,No,,3.9,High
EMP_0284,8,male,Bachelor,ML Engineer,"London, UK",Hybrid,C++,3.1,15,3,5,3,211,December,7,No,3,2.8,Medium
EMP_0285,16,female,Bachelor,DevOps Engineer,"Boston, MA",Hybrid,Swift,2.8,29,9,17,8,492,December,15,Yes,4,2.1,Medium
EMP_0286,8,female,Master,Full Stack Developer,"London, UK",Remote,Rust,3,17,6,0,4,247,August,15,Yes,5,2.3,Medium
EMP_0287,14,male,Bachelor,Tech Lead,"Atlanta, GA",Remote,JavaScript,3.2,25,4,1,6,467,December,,Yes,3,4,Medium
EMP_0288,16,female,Bachelor,Data Analyst,"Los Angeles, CA",On-site,Java,3.3,23,2,1,6,402,July,13,No,5,4.3,Medium
EMP_0289,12,male,Bachelor,Backend Developer,"Berlin, DE",On-site,Go,2.8,24,4,1,5,300,October,,Yes,3,2.5,Medium
EMP_0290,1,female,Bachelor,Data Analyst,"Seattle, WA",Hybrid,Java,2.1,17,8,9,4,143,August,8,Yes,1,5,Low
EMP_0291,13,female,Bachelor,Security Engineer,"San Francisco, CA",Remote,Java,2.1,28,3,16,6,423,December,9,No,2,4,Medium
EMP_0292,12,male,Master,Backend Developer,"Los Angeles, CA",Remote,C++,3.2,24,9,4,4,347,July,8,No,1,3.6,Medium
EMP_0293,24,female,High School,Frontend Developer,"Toronto, CA",Hybrid,TypeScript,3.6,38,10,16,10,1145,August,,Yes,1,3.5,Medium
EMP_0294,11,male,Master,Tech Lead,"San Francisco, CA",Remote,C++,3.1,21,5,8,5,372,May,7,Yes,3,1.8,High
EMP_0295,5,male,Master,Cloud Architect,"Seattle, WA",Remote,TypeScript,3,14,2,2,2,138,October,10,Yes,2,2.9,Medium
EMP_0296,5,female,Master,Software Engineer,"New York, NY",Hybrid,Python,3.2,13,15,0,3,300,September,6,No,5,2,Medium
EMP_0297,20,female,Master,ML Engineer,"Chicago, IL",Hybrid,Python,3.7,28,12,3,6,527,May,13,No,3,4.8,Medium
EMP_0298,15,female,Bachelor,Solutions Architect,"London, UK",On-site,C++,2.8,20,15,22,8,506,November,12,Yes,5,4.8,Medium
EMP_0299,30,female,Bachelor,Cloud Architect,"New York, NY",On-site,JavaScript,4.2,38,10,23,11,785,December,11,Yes,3,4.7,High
EMP_0300,16,female,Bachelor,ML Engineer,"Berlin, DE",On-site,C++,2.4,27,2,4,8,727,February,10,Yes,4,2.7,Medium
EMP_0301,2,female,Bachelor,Solutions Architect,"Seattle, WA",Remote,Rust,2.4,11,1,5,2,153,June,24,No,4,3.4,Low
EMP_0302,9,male,Bachelor,UI/UX Designer,"Toronto, CA",Hybrid,Python,3.5,21,8,55,6,294,November,,Yes,0,,Medium
EMP_0303,5,male,Bachelor,Solutions Architect,"Atlanta, GA",Hybrid,C++,3.2,12,7,21,1,129,July,25,No,4,,Medium
EMP_0304,9,female,Bachelor,Backend Developer,"Austin, TX",Remote,Java,3.3,18,4,5,5,255,January,21,No,5,4,Low
EMP_0305,11,female,Bachelor,Tech Lead,"Chicago, IL",Remote,JavaScript,2.4,21,3,11,7,451,March,7,Yes,0,1.3,Low
EMP_0306,12,female,Bachelor,Backend Developer,"Boston, MA",Hybrid,C++,3.6,23,4,6,5,439,April,20,No,1,2.4,Medium
EMP_0307,15,male,Master,QA Engineer,"Boston, MA",Remote,C++,3.4,21,8,16,8,465,July,14,Yes,5,2.6,Medium
EMP_0308,3,male,Bachelor,Backend Developer,"Austin, TX",Hybrid,Python,3.5,16,2,5,2,114,March,5,Yes,0,2.7,Low
EMP_0309,21,male,Bachelor,Engineering Manager,"Denver, CO",On-site,JavaScript,3.3,33,9,0,8,843,December,6,Yes,4,1.6,High
EMP_0310,5,male,Master,QA Engineer,"Seattle, WA",Remote,JavaScript,3.6,13,15,3,5,197,July,13,No,0,1.5,Medium
EMP_0311,20,male,Master,Engineering Manager,"Chicago, IL",On-site,Python,3,29,4,19,9,542,August,7,Yes,1,1,High
EMP_0312,10,female,Bachelor,Tech Lead,"Denver, CO",Hybrid,Rust,3,23,7,33,6,304,January,,Yes,5,3.1,Medium
EMP_0313,12,female,Bachelor,Data Analyst,"London, UK",Remote,Go,2.8,21,1,3,6,318,April,14,Yes,1,3.6,Low
EMP_0314,20,male,Bachelor,Data Scientist,"Denver, CO",Remote,Python,2.8,30,14,1,9,614,January,23,No,5,2.7,Medium
EMP_0315,2,female,Master,Backend Developer,"London, UK",Hybrid,Go,2.2,12,2,2,5,287,September,10,No,1,4.9,Low
EMP_0316,15,male,PhD,ML Engineer,"New York, NY",On-site,Rust,3.8,25,15,0,10,589,January,10,,3,1.2,High
EMP_0317,14,female,Master,UI/UX Designer,"Atlanta, GA",Hybrid,Rust,3.9,25,13,9,4,386,August,,Yes,0,,Medium
EMP_0318,13,female,Bachelor,Product Manager,"New York, NY",Remote,C++,3.6,27,10,12,11,450,February,15,No,1,4.4,High
EMP_0319,16,female,Bachelor,UI/UX Designer,"San Francisco, CA",Remote,Swift,3.6,25,12,5,5,422,July,21,Yes,4,2.6,Medium
EMP_0320,9,female,Bachelor,Backend Developer,"Berlin, DE",Remote,JavaScript,2.1,21,2,6,6,435,May,9,Yes,0,5,Low
EMP_0321,7,female,Bachelor,Software Engineer,"Toronto, CA",Hybrid,Go,3.3,15,9,3,5,184,September,7,Yes,4,4.8,Low
EMP_0322,5,male,Master,Security Engineer,"San Francisco, CA",On-site,C++,2.8,16,15,2,5,310,June,22,Yes,2,1.3,Medium
EMP_0323,5,male,PhD,ML Engineer,"Los Angeles, CA",On-site,TypeScript,3.4,13,6,11,2,357,March,14,Yes,4,2.2,Medium
EMP_0324,14,female,Bachelor,Security Engineer,"New York, NY",On-site,Swift,3,23,7,2,6,366,July,9,Yes,1,2.5,Medium
EMP_0325,16,male,Bachelor,Security Engineer,"Atlanta, GA",On-site,Go,3,26,13,6,10,412,October,13,No,4,4.5,Medium
EMP_0326,13,female,Master,Engineering Manager,"Boston, MA",Remote,C++,3.7,22,11,1,5,549,May,,No,4,1.4,Medium
EMP_0327,13,male,Bachelor,Data Scientist,"Los Angeles, CA",Hybrid,Rust,3.2,23,14,0,5,397,April,22,No,0,2.9,Medium
EMP_0328,13,male,PhD,Solutions Architect,"Toronto, CA",Hybrid,Swift,3,23,9,8,4,368,April,,Yes,3,4.3,Medium
EMP_0329,2,female,Master,Data Analyst,"London, UK",Remote,TypeScript,2.9,11,6,11,2,57,February,6,Yes,0,3,Low
EMP_0330,13,female,Master,DevOps Engineer,"New York, NY",Hybrid,C++,2.6,24,7,1,6,506,June,15,No,5,,Medium
EMP_0331,14,male,Master,Engineering Manager,"San Francisco, CA",On-site,Swift,2.9,21,6,9,5,356,July,8,Yes,2,2.2,High
EMP_0332,9,male,Bachelor,Solutions Architect,"Berlin, DE",Hybrid,TypeScript,3.2,18,7,0,6,333,April,7,No,4,4.2,Medium
EMP_0333,27,male,Master,Software Engineer,"Los Angeles, CA",Hybrid,JavaScript,3.6,34,11,0,11,696,October,25,No,3,4.2,High
EMP_0334,24,male,Master,Software Engineer,"Toronto, CA",On-site,TypeScript,4.4,29,12,5,10,632,July,12,Yes,0,3.3,High
EMP_0335,3,female,High School,ML Engineer,"London, UK",Hybrid,Python,3.1,14,2,11,4,342,April,19,Yes,0,2.2,Low
EMP_0336,7,female,Bachelor,Engineering Manager,"Atlanta, GA",Hybrid,Swift,3,15,15,2,7,288,March,10,No,3,1.9,Medium
EMP_0337,30,male,Master,Product Manager,"Berlin, DE",On-site,C++,4.6,43,6,0,11,957,February,6,Yes,1,4.3,High
EMP_0338,6,male,Bachelor,Software Engineer,"Berlin, DE",On-site,Rust,2.6,15,11,1,4,153,July,7,Yes,4,1.9,Low
EMP_0339,7,female,Bachelor,Product Manager,"Los Angeles, CA",Hybrid,Rust,2.7,15,2,26,5,181,February,6,No,4,1.6,Medium
EMP_0340,8,female,Bachelor,Product Manager,"Berlin, DE",On-site,Rust,2.3,19,10,3,2,255,February,16,Yes,5,3.1,Low
EMP_0341,4,male,PhD,DevOps Engineer,"Austin, TX",On-site,TypeScript,2.8,15,5,0,3,478,September,21,Yes,0,3.9,Medium
EMP_0342,24,male,Master,QA Engineer,"Toronto, CA",Remote,Swift,4.2,34,4,5,11,671,October,10,No,1,4.5,High
EMP_0343,3,male,Bachelor,ML Engineer,"Austin, TX",On-site,JavaScript,2.7,9,3,7,3,499,February,24,Yes,5,4.3,Medium
EMP_0344,11,male,Bachelor,Data Scientist,"Denver, CO",Hybrid,Java,3.4,27,2,0,4,289,August,10,Yes,5,1.4,Medium
EMP_0345,15,male,PhD,DevOps Engineer,"Austin, TX",Remote,TypeScript,3.1,30,6,7,9,378,October,17,No,5,4.2,Medium
EMP_0346,8,male,Bachelor,Tech Lead,"Denver, CO",Hybrid,Rust,2.7,17,14,4,6,262,April,,Yes,1,3.2,Medium
EMP_0347,12,male,Master,Software Engineer,"Chicago, IL",On-site,C++,3.2,21,3,28,6,325,September,17,No,1,4.2,Medium
EMP_0348,2,male,Master,Engineering Manager,"Denver, CO",Remote,Java,2.3,11,5,5,1,107,November,7,Yes,1,2.1,Medium
EMP_0349,18,female,Master,ML Engineer,"Chicago, IL",Hybrid,Swift,3.7,24,10,10,6,491,July,22,Yes,1,1.9,High
EMP_0350,5,male,Master,Engineering Manager,"Los Angeles, CA",Hybrid,Python,3,18,11,2,2,149,September,20,No,0,4.1,Medium
EMP_0351,7,male,High School,Product Manager,"San Francisco, CA",Hybrid,Java,3.1,15,3,1,5,188,September,9,No,1,1.6,Medium
EMP_0352,25,female,Master,Full Stack Developer,"Toronto, CA",Remote,C++,4.9,31,6,6,10,808,November,23,Yes,4,3.3,High
EMP_0353,14,male,Master,Frontend Developer,"San Francisco, CA",Hybrid,Python,2.4,25,10,8,6,562,March,,Yes,4,3.3,Medium
EMP_0354,16,male,Bachelor,Tech Lead,"Seattle, WA",Remote,Python,4.2,25,8,3,6,440,June,18,No,0,3.7,High
EMP_0355,9,female,Master,Data Analyst,"Denver, CO",Remote,Rust,2.5,18,9,17,4,240,November,5,Yes,1,3.5,Low
EMP_0356,13,female,Master,UI/UX Designer,"Chicago, IL",On-site,JavaScript,4,23,4,4,6,364,March,13,No,3,2.4,Medium
EMP_0357,11,male,High School,Data Analyst,"New York, NY",Remote,C++,3.8,17,11,0,5,421,January,15,No,5,1.7,Medium
EMP_0358,7,female,High School,DevOps Engineer,"Denver, CO",Remote,Swift,3.3,16,8,25,6,341,June,25,Yes,2,1,Low
EMP_0359,11,female,Bachelor,Product Manager,Remote,Hybrid,Java,2.9,20,13,13,4,371,October,5,Yes,5,4.7,Low
EMP_0360,1,female,Master,Data Scientist,"Denver, CO",Hybrid,JavaScript,2.8,12,13,17,2,134,March,6,Yes,4,1.2,Low
EMP_0361,14,female,Master,DevOps Engineer,"San Francisco, CA",On-site,Rust,2.9,22,5,52,5,377,November,,Yes,3,2.5,High
EMP_0362,9,male,Bachelor,DevOps Engineer,"New York, NY",Remote,JavaScript,3,27,3,10,7,231,February,,No,1,3.5,Medium
EMP_0363,7,female,Master,ML Engineer,"San Francisco, CA",Hybrid,Swift,2.9,17,10,0,2,256,September,15,Yes,3,2.7,High
EMP_0364,10,male,PhD,Solutions Architect,"Atlanta, GA",Remote,C++,2.8,13,15,3,3,316,March,11,No,1,2,Medium
EMP_0365,9,female,Bachelor,Software Engineer,"Boston, MA",Remote,C++,3.4,20,6,7,4,264,October,,Yes,,3,Medium
EMP_0366,11,female,Bachelor,Tech Lead,"Atlanta, GA",Hybrid,Python,2.8,24,15,1,5,322,June,16,No,4,1.2,Medium
EMP_0367,6,male,Master,QA Engineer,"Seattle, WA",Remote,JavaScript,2.6,24,13,5,3,419,February,13,Yes,2,3.9,Low
EMP_0368,9,male,Bachelor,Backend Developer,"Denver, CO",Hybrid,JavaScript,3.4,19,10,8,4,239,November,17,Yes,5,3.8,Low
EMP_0369,1,female,Bachelor,Security Engineer,"London, UK",Hybrid,Swift,3.2,12,10,4,1,62,May,13,Yes,1,3,Low
EMP_0370,12,female,Master,Frontend Developer,"London, UK",On-site,Swift,3.6,23,11,10,5,301,March,13,Yes,,4.3,Low
EMP_0371,7,male,Master,ML Engineer,"Boston, MA",Hybrid,Python,3.4,17,4,0,3,192,December,25,Yes,5,3.7,Medium
EMP_0372,17,female,Bachelor,Engineering Manager,"Berlin, DE",Hybrid,TypeScript,3.9,24,12,3,6,446,March,,Yes,5,3,High
EMP_0373,16,female,Bachelor,Engineering Manager,"Austin, TX",Hybrid,C++,3.1,29,7,13,6,655,October,12,No,4,2.2,Medium
EMP_0374,11,female,Master,UI/UX Designer,"Denver, CO",Hybrid,Python,3.3,20,8,3,3,279,March,22,No,4,3.4,Medium
EMP_0375,4,female,High School,DevOps Engineer,Remote,On-site,Swift,3.2,16,14,15,6,237,June,21,Yes,4,2.4,Low
EMP_0376,14,male,Bachelor,DevOps Engineer,"Austin, TX",Hybrid,C++,3.4,20,14,1,5,379,January,,Yes,0,1.8,Medium
EMP_0377,9,female,Master,Data Analyst,"New York, NY",Hybrid,TypeScript,4,22,2,5,4,297,January,16,Yes,1,4.6,Low
EMP_0378,14,female,Bachelor,Data Analyst,"Atlanta, GA",Hybrid,Rust,4.3,23,12,11,4,360,February,16,Yes,5,1.1,Low
EMP_0379,10,male,High School,Frontend Developer,"Berlin, DE",Hybrid,Java,2.9,24,14,6,3,412,March,18,Yes,1,3.5,Low
EMP_0380,8,female,Bachelor,UI/UX Designer,"Austin, TX",On-site,Rust,2.4,15,11,19,5,221,July,24,No,5,4.5,Low
EMP_0381,13,male,High School,Engineering Manager,"Toronto, CA",Hybrid,Rust,3.6,19,4,1,7,469,February,12,No,2,4,High
EMP_0382,22,male,Bachelor,Data Scientist,"Berlin, DE",Hybrid,C++,3.9,28,1,2,10,775,January,23,No,1,4.1,High
EMP_0383,10,male,Bachelor,Data Analyst,"Denver, CO",Hybrid,Java,3.5,21,1,16,5,405,August,14,Yes,3,3.6,Low
EMP_0384,15,female,High School,UI/UX Designer,"Chicago, IL",Remote,C++,3.2,19,1,2,8,438,January,8,Yes,0,5,Low
EMP_0385,9,male,PhD,Software Engineer,"New York, NY",Remote,Go,3,15,1,0,5,235,December,12,Yes,4,2.9,Medium
EMP_0386,10,female,High School,Cloud Architect,"London, UK",On-site,Java,2.5,20,13,2,7,480,December,11,No,1,2.7,Medium
EMP_0387,18,female,Bachelor,Data Scientist,"London, UK",On-site,Python,3.6,30,2,8,7,675,December,,Yes,4,2.2,High
EMP_0388,11,male,Master,DevOps Engineer,"Toronto, CA",Hybrid,Go,3,22,13,1,5,380,May,6,Yes,4,4.9,Medium
EMP_0389,12,female,Bachelor,Software Engineer,"London, UK",Remote,Rust,3.4,24,11,4,5,328,March,22,Yes,1,3.1,Medium
EMP_0390,27,female,High School,Full Stack Developer,"Berlin, DE",Hybrid,JavaScript,5,35,11,14,11,782,July,16,No,2,2.4,Medium
EMP_0391,9,female,PhD,Software Engineer,"Chicago, IL",On-site,JavaScript,2.5,19,9,9,5,336,January,14,,1,4.8,Low
EMP_0392,4,female,Bachelor,ML Engineer,Remote,Hybrid,Go,1.9,10,10,2,2,211,June,5,No,1,4.8,Low
EMP_0393,13,female,Bachelor,Full Stack Developer,"New York, NY",Hybrid,TypeScript,2.8,21,4,4,8,420,January,25,No,2,4.1,Medium
EMP_0394,15,male,Bachelor,DevOps Engineer,"Austin, TX",On-site,TypeScript,3,28,9,1,8,575,April,21,Yes,1,3.5,Medium
